filename,width,height,class,xmin,ymin,xmax,ymax
orchid000126.jpg,2925,2994,Orchid,1088,2005,1505,2519
orchid000132.jpg,1000,750,Orchid,107,349,489,690
orchid000132.jpg,1000,750,Orchid,678,416,860,653
000076.jpg,4592,3448,Daffodil,952,583,3174,2883
000062.jpg,1024,730,Daffodil,451,82,933,636
Tulip_flower_156.jpg,940,940,Tulip,301,98,908,793
Tulip_flower_156.jpg,940,940,Tulip,1,342,195,874
orchid000090.jpg,2145,2974,Orchid,430,153,1754,2860
orchid000279.jpg,2800,2128,Orchid,1906,772,2367,1218
orchid000279.jpg,2800,2128,Orchid,1719,518,2139,785
orchid000279.jpg,2800,2128,Orchid,1383,844,1747,1249
orchid000279.jpg,2800,2128,Orchid,1160,741,1534,1067
orchid000279.jpg,2800,2128,Orchid,591,1154,1214,1611
orchid000279.jpg,2800,2128,Orchid,201,1041,680,1352
orchid000279.jpg,2800,2128,Orchid,252,1316,634,1880
orchid000279.jpg,2800,2128,Orchid,1196,549,1529,829
orchid000279.jpg,2800,2128,Orchid,965,765,1219,1057
000117.jpg,1600,1067,Daffodil,658,261,932,595
000117.jpg,1600,1067,Daffodil,894,215,1122,585
000117.jpg,1600,1067,Daffodil,1002,409,1274,695
000117.jpg,1600,1067,Daffodil,1423,140,1600,432
000117.jpg,1600,1067,Daffodil,367,539,571,779
000117.jpg,1600,1067,Daffodil,479,448,661,652
000117.jpg,1600,1067,Daffodil,186,421,391,631
Iris_flower_159.jpg,550,611,Iris,50,29,531,533
orchid000286.jpg,500,334,Orchid,102,6,273,167
orchid000286.jpg,500,334,Orchid,61,113,157,260
orchid000286.jpg,500,334,Orchid,186,136,366,319
orchid000284.jpg,500,334,Orchid,15,8,458,324
orchid000290.jpg,500,334,Orchid,56,50,223,213
orchid000290.jpg,500,334,Orchid,242,11,422,146
orchid000290.jpg,500,334,Orchid,209,154,394,288
orchid000290.jpg,500,334,Orchid,101,173,202,314
000129.jpg,1036,647,Daffodil,456,170,593,310
000129.jpg,1036,647,Daffodil,378,115,501,246
000129.jpg,1036,647,Daffodil,336,223,491,382
000129.jpg,1036,647,Daffodil,183,146,340,306
orchid000247.jpg,227,329,Orchid,60,77,171,184
orchid000247.jpg,227,329,Orchid,78,171,172,250
orchid000247.jpg,227,329,Orchid,6,127,74,243
000101.jpg,1600,980,Daffodil,676,408,764,522
000101.jpg,1600,980,Daffodil,599,411,695,513
000101.jpg,1600,980,Daffodil,614,481,688,565
000101.jpg,1600,980,Daffodil,820,425,917,520
000101.jpg,1600,980,Daffodil,1013,545,1099,723
000101.jpg,1600,980,Daffodil,1068,580,1159,678
orchid000086.jpg,5184,3888,Orchid,2342,496,3107,1361
Tulip_flower_140.jpg,598,900,Tulip,102,163,402,523
Tulip_flower_154.jpg,1280,853,Tulip,559,236,756,404
Tulip_flower_154.jpg,1280,853,Tulip,736,236,915,432
Tulip_flower_154.jpg,1280,853,Tulip,696,160,821,288
Tulip_flower_154.jpg,1280,853,Tulip,831,58,949,252
Tulip_flower_154.jpg,1280,853,Tulip,988,52,1138,232
Tulip_flower_154.jpg,1280,853,Tulip,1013,207,1141,412
Tulip_flower_154.jpg,1280,853,Tulip,1107,256,1250,454
orchid000131.jpg,4000,3000,Orchid,202,220,3046,2583
orchid000131.jpg,4000,3000,Orchid,2257,361,3883,2057
orchid000125.jpg,3388,2456,Orchid,651,1341,1351,1854
orchid000125.jpg,3388,2456,Orchid,482,847,1039,1444
orchid000125.jpg,3388,2456,Orchid,117,844,657,1438
orchid000125.jpg,3388,2456,Orchid,32,660,698,929
orchid000125.jpg,3388,2456,Orchid,792,572,1242,979
orchid000125.jpg,3388,2456,Orchid,1117,907,1579,1460
orchid000125.jpg,3388,2456,Orchid,1392,1360,1676,1922
orchid000125.jpg,3388,2456,Orchid,1789,801,2307,1144
orchid000125.jpg,3388,2456,Orchid,1986,585,2407,872
orchid000125.jpg,3388,2456,Orchid,2467,654,2854,1041
orchid000125.jpg,3388,2456,Orchid,1826,1151,2357,1572
orchid000125.jpg,3388,2456,Orchid,2339,1047,2657,1269
orchid000125.jpg,3388,2456,Orchid,3129,1035,3364,1201
orchid000125.jpg,3388,2456,Orchid,3117,1119,3317,1288
orchid000125.jpg,3388,2456,Orchid,3067,741,3311,907
orchid000125.jpg,3388,2456,Orchid,2917,872,3095,1019
orchid000125.jpg,3388,2456,Orchid,2789,926,2976,1057
orchid000125.jpg,3388,2456,Orchid,2261,410,2595,697
orchid000125.jpg,3388,2456,Orchid,3182,897,3386,1041
000061.jpg,2048,1365,Daffodil,316,224,1062,893
000061.jpg,2048,1365,Daffodil,1251,710,1708,1143
000061.jpg,2048,1365,Daffodil,849,378,1306,935
000075.jpg,4167,3672,Daffodil,505,286,3527,3169
000060.jpg,989,1024,Daffodil,664,330,843,490
000060.jpg,989,1024,Daffodil,654,126,811,358
000060.jpg,989,1024,Daffodil,517,230,663,390
orchid000118.jpg,1024,683,Orchid,340,153,589,407
orchid000118.jpg,1024,683,Orchid,530,248,791,545
orchid000118.jpg,1024,683,Orchid,289,383,604,655
orchid000118.jpg,1024,683,Orchid,286,59,516,285
orchid000118.jpg,1024,683,Orchid,544,5,685,262
orchid000124.jpg,2775,3000,Orchid,1527,804,2158,1280
orchid000124.jpg,2775,3000,Orchid,1461,1242,2041,1628
orchid000124.jpg,2775,3000,Orchid,1034,1518,1586,2042
orchid000124.jpg,2775,3000,Orchid,1399,2160,1806,2584
orchid000124.jpg,2775,3000,Orchid,1482,163,2023,594
orchid000124.jpg,2775,3000,Orchid,534,535,975,1022
orchid000124.jpg,2775,3000,Orchid,889,528,1310,884
orchid000124.jpg,2775,3000,Orchid,296,1101,730,1518
orchid000124.jpg,2775,3000,Orchid,1830,1315,2403,1749
orchid000124.jpg,2775,3000,Orchid,2137,1484,2610,1987
orchid000124.jpg,2775,3000,Orchid,2068,2035,2565,2439
orchid000124.jpg,2775,3000,Orchid,1717,2094,2244,2580
Tulip_flower_155.png,1014,487,Tulip,1,164,244,367
Tulip_flower_155.png,1014,487,Tulip,284,79,498,276
Tulip_flower_155.png,1014,487,Tulip,315,214,644,487
Tulip_flower_155.png,1014,487,Tulip,6,311,302,487
Tulip_flower_155.png,1014,487,Tulip,484,10,709,223
Tulip_flower_155.png,1014,487,Tulip,271,1,445,112
Tulip_flower_155.png,1014,487,Tulip,141,68,280,187
Tulip_flower_155.png,1014,487,Tulip,650,99,853,290
Tulip_flower_155.png,1014,487,Tulip,615,266,833,487
Tulip_flower_155.png,1014,487,Tulip,784,300,944,487
Tulip_flower_155.png,1014,487,Tulip,829,42,985,265
orchid000078.jpg,1800,1200,Orchid,203,268,557,728
orchid000078.jpg,1800,1200,Orchid,114,1,533,375
orchid000078.jpg,1800,1200,Orchid,630,180,965,643
orchid000078.jpg,1800,1200,Orchid,481,609,874,960
orchid000078.jpg,1800,1200,Orchid,972,248,1260,604
orchid000078.jpg,1800,1200,Orchid,1147,72,1401,450
orchid000078.jpg,1800,1200,Orchid,1350,311,1560,672
orchid000078.jpg,1800,1200,Orchid,1334,1,1594,340
orchid000093.jpg,2448,3264,Orchid,954,799,1762,1715
orchid000093.jpg,2448,3264,Orchid,570,638,1239,1180
orchid000093.jpg,2448,3264,Orchid,220,1045,796,1561
orchid000093.jpg,2448,3264,Orchid,100,2003,666,2449
orchid000093.jpg,2448,3264,Orchid,1023,1626,1689,2157
orchid000087.jpg,2774,4430,Orchid,1055,201,1828,1170
000128.jpg,2048,1538,Daffodil,572,191,1453,1202
orchid000291.jpg,1024,768,Orchid,408,85,790,497
orchid000291.jpg,1024,768,Orchid,195,225,520,607
orchid000291.jpg,1024,768,Orchid,504,404,896,697
orchid000291.jpg,1024,768,Orchid,114,1,503,369
Iris_flower_101.jpg,1000,1000,Iris,207,54,944,953
Iris_flower_115.jpg,400,400,Iris,37,73,380,400
Iris_flower_115.jpg,400,400,Iris,54,1,347,122
000198.jpg,5472,3648,Daffodil,1641,526,4304,2979
000173.jpg,2048,1365,Daffodil,901,6,2048,1295
000167.jpg,2810,2418,Daffodil,482,343,2344,2207
orchid000209.jpg,2592,3872,Orchid,1234,2792,1870,3324
orchid000209.jpg,2592,3872,Orchid,1166,2451,1752,2869
orchid000209.jpg,2592,3872,Orchid,907,2001,1493,2442
orchid000209.jpg,2592,3872,Orchid,661,1746,1275,2260
orchid000209.jpg,2592,3872,Orchid,234,1651,770,2178
orchid000209.jpg,2592,3872,Orchid,1116,1124,1466,1583
orchid000209.jpg,2592,3872,Orchid,807,1028,1320,1474
orchid000209.jpg,2592,3872,Orchid,1170,728,1666,1156
orchid000209.jpg,2592,3872,Orchid,1484,1060,1970,1519
orchid000209.jpg,2592,3872,Orchid,1611,1501,2138,1910
orchid000209.jpg,2592,3872,Orchid,1202,1474,1557,1837
orchid000209.jpg,2592,3872,Orchid,1407,1787,1884,2128
orchid000209.jpg,2592,3872,Orchid,1488,2124,1907,2587
orchid000209.jpg,2592,3872,Orchid,1738,2565,2084,3096
orchid000209.jpg,2592,3872,Orchid,834,528,1261,837
orchid000209.jpg,2592,3872,Orchid,1025,265,1402,551
orchid000209.jpg,2592,3872,Orchid,1429,224,1629,451
orchid000209.jpg,2592,3872,Orchid,1138,378,1434,628
orchid000221.jpg,640,466,Orchid,20,16,631,457
Tulip_flower_052.jpg,370,480,Tulip,24,12,345,386
Tulip_flower_046.jpg,500,733,Tulip,254,154,347,318
Tulip_flower_091.jpg,700,366,Tulip,62,117,138,222
Tulip_flower_091.jpg,700,366,Tulip,113,19,236,196
Tulip_flower_091.jpg,700,366,Tulip,220,96,313,225
Tulip_flower_091.jpg,700,366,Tulip,389,124,466,226
Tulip_flower_091.jpg,700,366,Tulip,334,55,443,191
Tulip_flower_091.jpg,700,366,Tulip,478,38,603,215
Tulip_flower_091.jpg,700,366,Tulip,552,102,645,238
Tulip_flower_085.jpg,1920,1280,Tulip,1202,946,1408,1210
Tulip_flower_085.jpg,1920,1280,Tulip,999,826,1151,1103
Tulip_flower_085.jpg,1920,1280,Tulip,824,799,1040,1087
Tulip_flower_085.jpg,1920,1280,Tulip,617,735,856,969
Tulip_flower_085.jpg,1920,1280,Tulip,218,960,368,1164
Tulip_flower_085.jpg,1920,1280,Tulip,347,653,515,881
Tulip_flower_085.jpg,1920,1280,Tulip,508,640,634,821
Tulip_flower_085.jpg,1920,1280,Tulip,245,594,393,824
Tulip_flower_085.jpg,1920,1280,Tulip,124,569,265,801
Tulip_flower_085.jpg,1920,1280,Tulip,38,694,133,914
Tulip_flower_085.jpg,1920,1280,Tulip,1,690,54,903
Tulip_flower_085.jpg,1920,1280,Tulip,692,626,849,790
Tulip_flower_085.jpg,1920,1280,Tulip,683,510,809,646
Tulip_flower_085.jpg,1920,1280,Tulip,749,342,913,565
Tulip_flower_085.jpg,1920,1280,Tulip,583,487,692,674
Tulip_flower_085.jpg,1920,1280,Tulip,600,383,717,521
Tulip_flower_085.jpg,1920,1280,Tulip,395,456,513,626
Tulip_flower_085.jpg,1920,1280,Tulip,356,328,508,494
Tulip_flower_085.jpg,1920,1280,Tulip,225,426,377,615
Tulip_flower_085.jpg,1920,1280,Tulip,1,372,104,564
Tulip_flower_085.jpg,1920,1280,Tulip,1034,314,1179,565
Tulip_flower_085.jpg,1920,1280,Tulip,1452,412,1633,665
Tulip_flower_085.jpg,1920,1280,Tulip,1745,586,1920,849
Tulip_flower_085.jpg,1920,1280,Tulip,1793,306,1920,501
Tulip_flower_085.jpg,1920,1280,Tulip,1643,319,1800,535
Tulip_flower_085.jpg,1920,1280,Tulip,1706,74,1854,299
Tulip_flower_085.jpg,1920,1280,Tulip,1572,180,1709,371
Tulip_flower_085.jpg,1920,1280,Tulip,1438,214,1599,415
Tulip_flower_085.jpg,1920,1280,Tulip,1245,351,1388,578
Tulip_flower_085.jpg,1920,1280,Tulip,867,565,972,749
Tulip_flower_085.jpg,1920,1280,Tulip,965,351,1101,596
Tulip_flower_085.jpg,1920,1280,Tulip,1365,358,1431,571
Tulip_flower_085.jpg,1920,1280,Tulip,1434,355,1567,458
Tulip_flower_085.jpg,1920,1280,Tulip,1097,180,1245,410
Tulip_flower_085.jpg,1920,1280,Tulip,963,179,1104,343
Tulip_flower_085.jpg,1920,1280,Tulip,845,169,988,367
Tulip_flower_085.jpg,1920,1280,Tulip,758,201,874,355
Tulip_flower_085.jpg,1920,1280,Tulip,629,228,745,378
Tulip_flower_085.jpg,1920,1280,Tulip,381,47,483,210
Tulip_flower_085.jpg,1920,1280,Tulip,1145,42,1281,242
Tulip_flower_085.jpg,1920,1280,Tulip,150,244,259,408
Tulip_flower_085.jpg,1920,1280,Tulip,247,49,393,206
Tulip_flower_085.jpg,1920,1280,Tulip,1308,253,1411,369
Tulip_flower_085.jpg,1920,1280,Tulip,1176,439,1293,635
Tulip_flower_126.jpg,353,529,Tulip,31,252,184,393
Tulip_flower_126.jpg,353,529,Tulip,153,205,310,340
Tulip_flower_126.jpg,353,529,Tulip,169,68,338,221
orchid000180.jpg,1024,680,Orchid,117,30,915,588
000205.jpg,960,540,Daffodil,270,272,497,475
000205.jpg,960,540,Daffodil,500,311,614,440
000205.jpg,960,540,Daffodil,618,281,773,444
000205.jpg,960,540,Daffodil,690,252,795,349
000205.jpg,960,540,Daffodil,746,309,853,388
000205.jpg,960,540,Daffodil,471,276,573,392
000205.jpg,960,540,Daffodil,595,344,646,408
000205.jpg,960,540,Daffodil,365,264,472,335
orchid000157.jpg,706,1024,Orchid,60,298,509,822
orchid000157.jpg,706,1024,Orchid,45,50,457,456
orchid000157.jpg,706,1024,Orchid,436,1,657,170
orchid000143.jpg,2048,1360,Orchid,953,392,1511,1105
Iris_flower_049.jpg,600,560,Iris,32,22,587,551
Iris_flower_075.jpg,270,270,Iris,5,9,254,246
Iris_flower_061.jpg,1200,1200,Iris,3,17,1151,1053
Iris_flower_060.jpg,222,300,Iris,23,40,203,213
Iris_flower_074.jpg,374,374,Iris,4,86,367,359
Iris_flower_048.jpg,1801,1200,Iris,465,58,1309,965
orchid000142.jpg,800,533,Orchid,2,21,800,514
orchid000156.jpg,1012,1024,Orchid,27,318,647,837
orchid000156.jpg,1012,1024,Orchid,530,519,976,985
orchid000156.jpg,1012,1024,Orchid,633,162,962,593
orchid000156.jpg,1012,1024,Orchid,38,86,466,402
000204.jpg,5472,3648,Daffodil,1714,2610,2677,3489
000204.jpg,5472,3648,Daffodil,2630,2800,3188,3431
000204.jpg,5472,3648,Daffodil,3156,2768,3772,3479
000204.jpg,5472,3648,Daffodil,3462,2642,3946,3110
000204.jpg,5472,3648,Daffodil,3030,2752,3341,3068
000204.jpg,5472,3648,Daffodil,2525,2579,3056,3073
000204.jpg,5472,3648,Daffodil,2098,2410,2525,2737
000204.jpg,5472,3648,Daffodil,4662,3079,5004,3437
000204.jpg,5472,3648,Daffodil,3872,2652,4241,3168
Tulip_flower_127.jpg,1024,683,Tulip,472,173,801,507
Tulip_flower_084.jpg,626,417,Tulip,26,38,75,105
Tulip_flower_084.jpg,626,417,Tulip,18,126,76,192
Tulip_flower_084.jpg,626,417,Tulip,59,214,118,287
Tulip_flower_084.jpg,626,417,Tulip,36,235,74,294
Tulip_flower_084.jpg,626,417,Tulip,95,132,146,199
Tulip_flower_084.jpg,626,417,Tulip,65,73,123,136
Tulip_flower_084.jpg,626,417,Tulip,80,40,129,95
Tulip_flower_084.jpg,626,417,Tulip,122,57,160,118
Tulip_flower_084.jpg,626,417,Tulip,149,18,198,88
Tulip_flower_084.jpg,626,417,Tulip,141,84,195,157
Tulip_flower_084.jpg,626,417,Tulip,194,46,241,109
Tulip_flower_084.jpg,626,417,Tulip,203,118,255,184
Tulip_flower_084.jpg,626,417,Tulip,205,179,260,241
Tulip_flower_084.jpg,626,417,Tulip,160,222,229,300
Tulip_flower_084.jpg,626,417,Tulip,121,186,186,257
Tulip_flower_090.jpg,720,480,Tulip,1,131,86,260
Tulip_flower_090.jpg,720,480,Tulip,92,50,232,176
Tulip_flower_090.jpg,720,480,Tulip,189,150,298,256
Tulip_flower_090.jpg,720,480,Tulip,288,78,442,200
Tulip_flower_090.jpg,720,480,Tulip,455,130,595,258
Tulip_flower_090.jpg,720,480,Tulip,540,98,633,188
Tulip_flower_047.jpg,760,920,Tulip,79,268,380,823
Tulip_flower_047.jpg,760,920,Tulip,366,223,657,763
Tulip_flower_047.jpg,760,920,Tulip,596,124,754,663
Tulip_flower_047.jpg,760,920,Tulip,661,547,760,832
Tulip_flower_053.jpg,219,192,Tulip,7,7,121,133
Tulip_flower_053.jpg,219,192,Tulip,106,21,204,143
000166.jpg,1229,2048,Daffodil,61,105,1054,1974
000172.jpg,1024,680,Daffodil,435,54,916,558
000172.jpg,1024,680,Daffodil,9,168,307,592
000199.jpg,3024,4032,Daffodil,897,1142,2578,2589
Iris_flower_114.jpg,460,575,Iris,1,28,389,515
Iris_flower_100.JPG,5184,3456,Iris,936,540,4417,3180
Iris_flower_128.jpg,1158,1600,Iris,378,761,991,1502
Iris_flower_128.jpg,1158,1600,Iris,140,467,590,956
Iris_flower_128.jpg,1158,1600,Iris,325,211,834,697
Iris_flower_116.jpg,600,359,Iris,41,30,302,337
Iris_flower_116.jpg,600,359,Iris,233,1,577,303
Iris_flower_102.jpg,300,395,Iris,1,187,160,386
Iris_flower_102.jpg,300,395,Iris,99,199,270,346
Iris_flower_102.jpg,300,395,Iris,98,23,297,209
Iris_flower_102.jpg,300,395,Iris,80,17,244,153
000164.jpg,1639,2048,Daffodil,59,82,1540,1911
000170.jpg,4896,3672,Daffodil,1175,971,3590,2714
000170.jpg,4896,3672,Daffodil,3504,486,4733,1581
orchid000222.jpg,2736,3648,Orchid,226,378,2713,3326
Tulip_flower_079.jpg,576,720,Tulip,217,46,347,239
Tulip_flower_079.jpg,576,720,Tulip,76,431,201,614
Tulip_flower_079.jpg,576,720,Tulip,329,511,482,679
Tulip_flower_079.jpg,576,720,Tulip,362,329,486,503
Tulip_flower_079.jpg,576,720,Tulip,418,190,505,309
Tulip_flower_079.jpg,576,720,Tulip,327,137,442,274
Tulip_flower_079.jpg,576,720,Tulip,41,195,188,332
Tulip_flower_045.jpg,641,641,Tulip,216,133,331,239
Tulip_flower_045.jpg,641,641,Tulip,315,175,403,276
Tulip_flower_045.jpg,641,641,Tulip,364,231,464,333
Tulip_flower_045.jpg,641,641,Tulip,375,331,473,424
Tulip_flower_045.jpg,641,641,Tulip,366,414,462,527
Tulip_flower_045.jpg,641,641,Tulip,298,448,387,579
Tulip_flower_045.jpg,641,641,Tulip,364,504,465,592
Tulip_flower_045.jpg,641,641,Tulip,438,425,524,545
Tulip_flower_045.jpg,641,641,Tulip,438,353,558,440
Tulip_flower_045.jpg,641,641,Tulip,490,278,600,371
Tulip_flower_045.jpg,641,641,Tulip,451,198,560,273
Tulip_flower_045.jpg,641,641,Tulip,378,70,467,181
Tulip_flower_045.jpg,641,641,Tulip,244,48,350,116
Tulip_flower_045.jpg,641,641,Tulip,267,101,390,187
Tulip_flower_045.jpg,641,641,Tulip,132,119,267,232
Tulip_flower_045.jpg,641,641,Tulip,56,171,184,271
Tulip_flower_045.jpg,641,641,Tulip,161,229,276,294
Tulip_flower_045.jpg,641,641,Tulip,49,344,192,436
Tulip_flower_045.jpg,641,641,Tulip,158,357,274,447
Tulip_flower_045.jpg,641,641,Tulip,251,313,330,403
Tulip_flower_045.jpg,641,641,Tulip,162,444,272,553
Tulip_flower_045.jpg,641,641,Tulip,264,396,338,501
Tulip_flower_045.jpg,641,641,Tulip,367,417,456,527
Tulip_flower_045.jpg,641,641,Tulip,381,156,480,243
Tulip_flower_045.jpg,641,641,Tulip,204,494,310,601
Tulip_flower_045.jpg,641,641,Tulip,84,436,193,553
Tulip_flower_045.jpg,641,641,Tulip,127,287,285,361
Tulip_flower_051.jpg,800,600,Tulip,381,92,503,236
Tulip_flower_051.jpg,800,600,Tulip,476,64,582,195
Tulip_flower_051.jpg,800,600,Tulip,477,232,621,356
Tulip_flower_051.jpg,800,600,Tulip,507,355,679,489
Tulip_flower_051.jpg,800,600,Tulip,561,183,696,303
Tulip_flower_051.jpg,800,600,Tulip,583,440,726,552
Tulip_flower_086.png,1654,1169,Tulip,48,589,232,780
Tulip_flower_086.png,1654,1169,Tulip,48,743,185,949
Tulip_flower_086.png,1654,1169,Tulip,432,615,596,812
Tulip_flower_086.png,1654,1169,Tulip,385,797,547,1009
Tulip_flower_086.png,1654,1169,Tulip,639,730,782,997
Tulip_flower_086.png,1654,1169,Tulip,967,769,1135,1027
Tulip_flower_086.png,1654,1169,Tulip,775,723,936,897
Tulip_flower_086.png,1654,1169,Tulip,947,607,1150,824
Tulip_flower_086.png,1654,1169,Tulip,1235,669,1433,944
Tulip_flower_086.png,1654,1169,Tulip,1461,712,1632,1012
Tulip_flower_086.png,1654,1169,Tulip,1475,595,1618,807
Tulip_flower_086.png,1654,1169,Tulip,1158,814,1295,1012
Tulip_flower_092.jpg,650,650,Tulip,176,33,342,215
Tulip_flower_092.jpg,650,650,Tulip,412,77,600,264
Tulip_flower_119.jpg,428,428,Tulip,49,109,84,142
Tulip_flower_119.jpg,428,428,Tulip,75,115,111,165
Tulip_flower_119.jpg,428,428,Tulip,103,132,156,185
Tulip_flower_119.jpg,428,428,Tulip,143,146,188,200
Tulip_flower_119.jpg,428,428,Tulip,194,148,231,187
Tulip_flower_119.jpg,428,428,Tulip,233,144,277,191
Tulip_flower_119.jpg,428,428,Tulip,290,139,341,190
Tulip_flower_119.jpg,428,428,Tulip,325,85,381,148
Tulip_flower_119.jpg,428,428,Tulip,242,108,281,151
Tulip_flower_119.jpg,428,428,Tulip,269,95,307,144
Tulip_flower_119.jpg,428,428,Tulip,198,103,235,149
Tulip_flower_119.jpg,428,428,Tulip,150,90,209,152
Tulip_flower_119.jpg,428,428,Tulip,102,84,147,125
Tulip_flower_119.jpg,428,428,Tulip,143,68,180,104
Tulip_flower_119.jpg,428,428,Tulip,114,54,157,95
Tulip_flower_119.jpg,428,428,Tulip,131,26,175,72
Tulip_flower_119.jpg,428,428,Tulip,169,23,200,71
Tulip_flower_119.jpg,428,428,Tulip,192,45,223,90
Tulip_flower_119.jpg,428,428,Tulip,200,65,254,121
Tulip_flower_119.jpg,428,428,Tulip,262,69,298,106
Tulip_flower_119.jpg,428,428,Tulip,289,54,327,98
Tulip_flower_119.jpg,428,428,Tulip,234,38,272,76
Tulip_flower_119.jpg,428,428,Tulip,203,19,253,66
Tulip_flower_131.jpg,1500,1000,Tulip,1,1,223,311
Tulip_flower_131.jpg,1500,1000,Tulip,204,12,450,315
Tulip_flower_131.jpg,1500,1000,Tulip,425,1,701,279
Tulip_flower_131.jpg,1500,1000,Tulip,683,157,966,447
Tulip_flower_131.jpg,1500,1000,Tulip,931,291,1109,446
Tulip_flower_131.jpg,1500,1000,Tulip,1044,422,1140,564
Tulip_flower_131.jpg,1500,1000,Tulip,895,412,1050,562
Tulip_flower_131.jpg,1500,1000,Tulip,700,443,863,615
Tulip_flower_131.jpg,1500,1000,Tulip,452,289,625,436
Tulip_flower_131.jpg,1500,1000,Tulip,466,483,611,618
Tulip_flower_131.jpg,1500,1000,Tulip,358,467,501,615
Tulip_flower_131.jpg,1500,1000,Tulip,125,511,354,700
Tulip_flower_131.jpg,1500,1000,Tulip,183,293,393,481
Tulip_flower_131.jpg,1500,1000,Tulip,73,344,259,514
Tulip_flower_131.jpg,1500,1000,Tulip,1,416,177,594
Tulip_flower_131.jpg,1500,1000,Tulip,8,562,154,690
Tulip_flower_131.jpg,1500,1000,Tulip,1145,479,1273,574
Tulip_flower_131.jpg,1500,1000,Tulip,1245,561,1350,657
Tulip_flower_131.jpg,1500,1000,Tulip,1133,576,1257,676
Tulip_flower_131.jpg,1500,1000,Tulip,1015,533,1118,614
Tulip_flower_131.jpg,1500,1000,Tulip,836,572,926,661
Tulip_flower_131.jpg,1500,1000,Tulip,701,647,787,722
Tulip_flower_131.jpg,1500,1000,Tulip,654,712,740,789
Tulip_flower_131.jpg,1500,1000,Tulip,584,662,661,778
Tulip_flower_131.jpg,1500,1000,Tulip,1373,669,1462,754
Tulip_flower_131.jpg,1500,1000,Tulip,1418,636,1482,687
Tulip_flower_131.jpg,1500,1000,Tulip,1318,571,1391,665
Tulip_flower_131.jpg,1500,1000,Tulip,1234,640,1312,707
Tulip_flower_131.jpg,1500,1000,Tulip,1155,697,1238,769
Tulip_flower_125.jpg,640,427,Tulip,176,147,474,389
Tulip_flower_125.jpg,640,427,Tulip,380,6,555,257
Tulip_flower_125.jpg,640,427,Tulip,88,71,267,310
Tulip_flower_125.jpg,640,427,Tulip,200,6,296,135
Tulip_flower_125.jpg,640,427,Tulip,3,70,131,275
000212.jpg,1023,683,Daffodil,96,4,843,672
000206.jpg,2048,1152,Daffodil,589,130,1426,1001
orchid000140.jpg,2048,1536,Orchid,360,202,1245,1099
orchid000154.jpg,778,1024,Orchid,56,30,697,989
orchid000154.jpg,778,1024,Orchid,588,64,778,244
orchid000154.jpg,778,1024,Orchid,541,210,778,382
orchid000154.jpg,778,1024,Orchid,277,1,619,382
orchid000154.jpg,778,1024,Orchid,1,503,162,924
Iris_flower_062.jpg,577,600,Iris,10,34,550,555
Iris_flower_089.jpg,758,746,Iris,103,25,669,712
000039.jpg,3497,3462,Daffodil,696,1,3497,2817
000039.jpg,3497,3462,Daffodil,20,1613,2638,3462
Iris_flower_088.jpg,340,349,Iris,163,58,321,217
Iris_flower_088.jpg,340,349,Iris,55,95,200,243
Iris_flower_088.jpg,340,349,Iris,21,9,181,126
Iris_flower_077.jpg,940,940,Iris,112,19,869,734
Iris_flower_063.jpg,869,1300,Iris,218,101,788,810
Iris_flower_063.jpg,869,1300,Iris,33,540,572,1143
orchid000155.jpg,1024,701,Orchid,15,218,558,680
orchid000155.jpg,1024,701,Orchid,259,14,797,400
orchid000155.jpg,1024,701,Orchid,625,138,996,506
orchid000141.jpg,1632,1488,Orchid,88,53,1599,1375
orchid000169.jpg,1024,927,Orchid,62,1,946,726
orchid000169.jpg,1024,927,Orchid,407,477,994,927
orchid000169.jpg,1024,927,Orchid,605,9,1024,367
Tulip_flower_124.jpeg,1280,1280,Tulip,36,110,693,757
Tulip_flower_124.jpeg,1280,1280,Tulip,434,333,1187,1117
Tulip_flower_130.JPG,1200,823,Tulip,524,650,628,743
Tulip_flower_130.JPG,1200,823,Tulip,451,620,554,702
Tulip_flower_130.JPG,1200,823,Tulip,829,577,934,672
Tulip_flower_130.JPG,1200,823,Tulip,963,667,1032,733
Tulip_flower_130.JPG,1200,823,Tulip,915,355,985,453
Tulip_flower_130.JPG,1200,823,Tulip,889,440,948,509
Tulip_flower_130.JPG,1200,823,Tulip,969,345,1032,430
Tulip_flower_130.JPG,1200,823,Tulip,1054,424,1146,524
Tulip_flower_130.JPG,1200,823,Tulip,1063,306,1133,366
Tulip_flower_130.JPG,1200,823,Tulip,942,239,1018,306
Tulip_flower_130.JPG,1200,823,Tulip,1098,259,1152,320
Tulip_flower_130.JPG,1200,823,Tulip,623,386,729,500
Tulip_flower_130.JPG,1200,823,Tulip,758,354,844,443
Tulip_flower_130.JPG,1200,823,Tulip,679,320,762,416
Tulip_flower_130.JPG,1200,823,Tulip,572,353,676,443
Tulip_flower_130.JPG,1200,823,Tulip,497,329,577,405
Tulip_flower_130.JPG,1200,823,Tulip,439,310,526,375
Tulip_flower_130.JPG,1200,823,Tulip,346,330,451,433
Tulip_flower_130.JPG,1200,823,Tulip,429,215,506,310
Tulip_flower_130.JPG,1200,823,Tulip,449,148,516,223
Tulip_flower_130.JPG,1200,823,Tulip,518,176,585,233
Tulip_flower_130.JPG,1200,823,Tulip,577,229,653,315
Tulip_flower_130.JPG,1200,823,Tulip,651,257,730,325
